,shop_id,shop_name,company_id,company_name,location,county_name,country_name,depot_id,shop_created_date,industry,subcription_id,subscription_start_date,subscription_end_date,duration_months,status
,8476,Promise Agrovet,3474,Promise,POINT(36.0916638 -0.2501345),Nakuru,Kenya,1676,11/12/2024,Agriculture,2181,11/12/2024,11/01/2025,1,expired
,8478,Graceful Wines $ Spirits,3477,Graceful Wines $ Spirits,POINT(35.27340449 0.51022681),Uasin Gishu,Kenya,,12/12/2024,Alcohol,2183,12/12/2024,23/02/2025,2,active
,848,JULAG AGRO-DEALER,366,JULAG AGRO-DEALER,POINT(37.7275884 -2.1999245),Makueni,Kenya,,25/08/2023,Agribusiness,366,04/07/2023,04/07/2024,12,expired
,8490,Lawrence  Agrovet,3481,Lawrence 1,POINT(0 0),Kakamega,Kenya,5458,13/12/2024,"Agribusiness,Agriculture",2204,13/12/2024,13/01/2025,1,expired
,8493,Jomwa Agro stores,3483,Jomwa Agrovet 1,POINT(0.225465 35.4929283),Trans Nzoia,Kenya,5340,13/12/2024,Agriculture,2205,13/12/2024,13/03/2025,3,active
,8499,Kilimo Centre 1,3482,Kilimo Centre,POINT(0.0104519 37.0750197),Nyeri,Kenya,1304,13/12/2024,Agriculture,2206,20/02/2025,20/03/2025,1,active
,850,Cinyam Enterprises,367,Cinyam Enterprises,POINT(37.6973496 -1.8706192),Makueni,Kenya,,25/08/2023,Agribusiness,367,04/07/2023,04/07/2024,12,expired
,8500,SPARKLIN HARDWARE   -     PAYBILL A/C :527293,3484,Sparklin Hardware,POINT(36.89651093 -1.1898051),Kiambu,Kenya,3653,13/12/2024,Hardware,2213,13/12/2024,13/01/2025,1,expired
,8505,Imara Agrovet Bushili,3485,Imara,POINT(0 0),Kakamega,Kenya,5518,13/12/2024,Agriculture,2207,13/12/2024,13/01/2025,1,expired
,8508,Kaseta Farmers Store,3487,Kaseta1,POINT(0 0),Vihiga,Kenya,2145,13/12/2024,Agriculture,2208,13/12/2024,13/01/2025,1,expired
,8516,Agroline Main,3488,Agroline,,Nakuru,Kenya,4984,13/12/2024,Agriculture,2210,13/12/2024,13/01/2025,1,expired
,8518,Agri-Biotech Agrovet,3491,Agri-Biotech Agrovet,POINT(37.663144 -0.0673719),Meru,Kenya,,13/12/2024,Agribusiness,2209,13/12/2024,14/03/2025,3,active
,8519,Agroline Enterprise,3488,Agroline,,Nakuru,Kenya,1286,13/12/2024,Agriculture,2210,13/12/2024,13/01/2025,1,expired
,852,Domyfeste Enterprise,368,Domyfeste Enterprise,POINT(-1.6566814 37.4546333),Makueni,Kenya,,25/08/2023,"Agribusiness,Agriculture",368,04/07/2023,04/07/2024,12,expired
,8520,Kabiemit Agrovet,3490,Kabiemit1,POINT(35.07682576 0.51798534),Uasin Gishu,Kenya,4560,13/12/2024,Agriculture,2212,13/12/2024,19/02/2025,2,expired
,8521,Agroline Enterprises,3488,Agroline,,Nakuru,Kenya,1337,13/12/2024,Agriculture,2210,13/12/2024,13/01/2025,1,expired
,8529,KARUMO AGROVET,3495,Kagumo Agrovet,POINT(0.210513 37.7554895),Meru,Kenya,,13/12/2024,Agribusiness,2214,13/12/2024,17/03/2025,3,active
,8530,DENDOR FARM FEEDS,3493,Dendo,POINT(0.0739239 37.7671117),Tharaka Nithi,Kenya,2008,13/12/2024,Agriculture,2215,13/12/2024,14/02/2025,2,expired
,8534,LINCOZ AGROVET,3497,LINCOZ AGROVET,POINT(0.1550847 37.6587844),Meru,Kenya,,13/12/2024,Agriculture,2217,13/12/2024,16/02/2025,2,expired
,8539,Cropzone Agrovet,3499,Cropzone,,Nakuru,Kenya,5059,13/12/2024,Agriculture,2218,13/12/2024,13/01/2025,1,expired
,854,Ngetha Mbailu Shop,369,Ngetha Mbailu Shop,POINT(0 0),Makueni,Kenya,,25/08/2023,Agribusiness,369,04/07/2023,04/07/2024,12,expired
,8543,Olenkaru Auto,3501,Olenkaru Auto,,,Kenya,,14/12/2024,,2494,16/01/2025,16/02/2025,1,expired
,8544,TSEIKURU THIMALINE AGROVET,3500,Thima,POINT(-0.2320354 37.6202445),Tharaka Nithi,Kenya,3223,14/12/2024,Agriculture,2219,15/02/2025,15/03/2025,1,active
,8547,TEMIK AGROVET,3502,Temik,POINT(-0.6806332 37.2860058),Kericho,Kenya,2918,14/12/2024,Agriculture,2220,14/12/2024,14/03/2025,3,active
,8552,TWIN LUCK AGROVET KAHURO,3504,Twinluck Chemist,POINT(37.00765789 -0.74860923),Murang'a,Kenya,1865,14/12/2024,Agriculture,2271,16/12/2024,16/01/2025,1,expired
,8557,Karon Agrovet,3506,Karon1,POINT(0 0),West Pokot,Kenya,5600,14/12/2024,Agriculture,2221,14/12/2024,14/01/2025,1,expired
,8568,CHRISAUL PHARM,3511,CHRISAUL PHARM,,,Kenya,,14/12/2024,,2268,15/12/2024,15/01/2025,1,expired
,8579,Tenis Agrovet,3515,Tenis,POINT(35.4430944 0.2021009),Vihiga,Kenya,5967,16/12/2024,Agribusiness,3101,15/02/2025,15/03/2025,1,active
,858,Muvau AGROVET ENTERPRISE,371,Muvau AGROVET ENTERPISE,POINT(37.7136337 -1.9714246),Makueni,Kenya,,25/08/2023,Agribusiness,371,04/07/2023,04/07/2024,12,expired
,8580,Mwatate Agro-Vet Supplies & Services,3512,Mwatate Agro-Vet Supplies and Services,,Taita Taveta,Kenya,3599,16/12/2024,Agriculture,2272,16/12/2024,16/01/2025,1,expired
,8587,FLATIV FARMERS AGROVET,3518,Flativ,POINT(0.084316 37.6566883),Meru,Kenya,5815,16/12/2024,Agriculture,2270,16/12/2024,16/01/2025,1,expired
,8590,Sosma stores,3517,Sosma2,POINT(36.0099744 -0.1634403),Nakuru,Kenya,3441,16/12/2024,Agriculture,2273,16/12/2024,16/01/2025,1,expired
,8594,Josambo Auto Spares Ltd,3521,Josambo Auto Spares Ltd,POINT(0 0),Nairobi,Kenya,,16/12/2024,"Automotive,Automotives",2274,16/12/2024,16/01/2025,1,expired
,8595,Oscar Farmcare Center,3520,Oscar Farmcare,POINT(-0.547176 37.4597316),Nyamira,Kenya,2349,16/12/2024,Agriculture,2350,02/01/2025,02/02/2025,1,expired
,860,BE-JACK MAKUENI ENTERPRISE,372,Be-jack Makueni Enterprise,POINT(37.6105478 -1.8534975),Makueni,Kenya,,25/08/2023,Agribusiness,372,04/07/2023,04/07/2024,12,expired
,8603,TWO STAR AGROVET KWA HARAKA,3524,TWO STAR AGROVET KWA HARAKA,,Nyandarua,Kenya,1611,16/12/2024,Agriculture,2276,16/12/2024,16/01/2025,1,expired
,8606,NEHEMA AGROVET,3525,Nehema,,Nyandarua,Kenya,2613,16/12/2024,Agriculture,2278,16/12/2024,16/01/2025,1,expired
,8610,Three Star Hardware,3527,Three Star Hardware,POINT(37.0750311 0.0104732),Laikipia,Kenya,,16/12/2024,Hardware,2285,16/12/2024,24/02/2025,2,active
,8612,PEREEN AND COMPANY LTD,3528,PEREEN AND COMPANY LTD,POINT(0 0),Wakiso,Uganda,,16/12/2024,Liquor,2280,16/12/2024,16/01/2025,1,expired
,8614,Downtown Shop,3529,Dow Electronic,POINT(-0.0681722 37.6649775),Meru,Kenya,,16/12/2024,Consumer Goods,2282,16/12/2024,19/03/2025,3,active
,8617,Kenrut Investment,3526,Vision,POINT(0.11473330000000001 37.8271836),Meru,Kenya,1103,16/12/2024,Agriculture,2279,16/12/2024,16/01/2025,1,expired
,8619,B Agrovet,3531,B Agrovet,,,Kenya,,16/12/2024,,2281,16/12/2024,16/01/2025,1,expired
,862,MAMKEN'S ENTERPRISE AGRODEALER,373,MAMKEN'S ENTERPRISE AGRODEALER,POINT(37.5949053 -1.870754),Makueni,Kenya,,25/08/2023,Agribusiness,373,04/07/2023,04/07/2024,12,expired
,8620,AGRICHEM & VET SUPPLIES,3530,Agrichem & Vet Supplies,,Nyeri,Kenya,4649,16/12/2024,Agriculture,2283,16/12/2024,16/01/2025,1,expired
,8623,EJ Agrovet,3532,EJ Agrovet,POINT(-0.5053155 37.2792088),Nyeri,Kenya,4844,16/12/2024,Agriculture,2286,16/12/2024,16/01/2025,1,expired
,8629,KEBY HEALTH SERVICES,3535,KEBY HEALTH SERVICES,POINT(0 0),Meru,Kenya,,17/12/2024,HealthCare,2287,17/12/2024,17/01/2025,1,expired
,8637,BARAKA AGRO-VET,3534,Baraka Agrovet,POINT(36.4399872 0.0707656),Nyandarua,Kenya,1092,17/12/2024,Agriculture,2289,17/12/2024,17/01/2025,1,expired
,8638,ACACIA AGROVET,3534,Baraka Agrovet,,Nyandarua,Kenya,1126,17/12/2024,Agriculture,2289,17/12/2024,17/01/2025,1,expired
,864,Upendo Bei Nafuu,374,Upendo Bei Nafuu,POINT(37.3368031 -1.7518222),Makueni,Kenya,,25/08/2023,Agribusiness,374,04/07/2023,04/07/2024,12,expired
,8643,Modern Stores,3540,Kathambi,,Meru,Kenya,1293,17/12/2024,Agriculture,2288,17/12/2024,17/01/2025,1,expired
,8646,NYANSIONGO AGRICHEM,3538,NYANSIONGO AGRICHEM,POINT(-0.5471726 37.4597225),Nyamira,Kenya,2654,17/12/2024,Agriculture,2290,17/12/2024,17/01/2025,1,expired
,8649,Friends Trinity Center,3541,FriendsT,POINT(37.62020757 -0.36912442),Tharaka Nithi,Kenya,5400,17/12/2024,Agriculture,2291,17/12/2024,05/03/2025,2,active
,8652,Makena Stores,3542,Makena Now,POINT(0.034838 37.1179739),Meru,Kenya,1426,17/12/2024,Agriculture,2294,17/12/2024,17/01/2025,1,expired
,8653,AGRI-BIOTECH FARM AGROVET,3543,Bo Agrovet,POINT(-0.081657 37.6661001),Meru,Kenya,3894,17/12/2024,Agriculture,2292,17/12/2024,17/01/2025,1,expired
,8657,Mkulima Bora Agrovet,3544,Mkulima Bora Agrovet,POINT(-0.538515 37.4304404),Nyamira,Kenya,1229,17/12/2024,Agriculture,2308,22/01/2025,22/02/2025,1,active
,866,Merffrey Agro-Dealer,375,Merffrey Agro-dealer,POINT(37.811258 -2.2718297),Makueni,Kenya,,25/08/2023,Agribusiness,375,04/07/2023,04/07/2024,12,expired
,8661,GOLD IMPRESSIONS,3545,Gold Impressions,POINT(0 0),Nairobi,Kenya,4912,17/12/2024,Consumer Goods,2293,17/12/2024,17/01/2025,1,expired
,8662,NYANSIONGO AGRICHEM,3537,NYANSIONGO AGRICHEM,POINT(0 0),Nyamira,Kenya,2654,17/12/2024,"Agribusiness,Agriculture",2296,17/12/2024,17/01/2025,1,expired
,8663,THE PEAK AGROVET,3539,The Peak Agrovet,POINT(-0.5873626 35.1889126),Kericho,Kenya,3295,17/12/2024,Agriculture,2320,20/12/2024,07/02/2025,1,expired
,8669,Bounty Agrovet,3519,Kahuho Bounty Agrovet,POINT(36.67452365 -1.21184094),Kiambu,Kenya,4925,17/12/2024,Agriculture,2295,17/12/2024,17/01/2025,1,expired
,8670,shilo agro stores,3547,Shilo1,POINT(0 0),Trans Nzoia,Kenya,853,17/12/2024,Agriculture,3023,04/02/2025,04/03/2025,1,active
,8673,Mavuno Agrovet,3548,Dennis,POINT(0 0),Meru,Kenya,5664,17/12/2024,Agriculture,2299,18/12/2024,18/01/2025,1,expired
,8675,Jikaze Agrovet 1,3516,Jikaze Agrovet 1,,Taita Taveta,Kenya,3828,17/12/2024,Agriculture,2298,18/12/2024,18/01/2025,1,expired
,868,Ngetha Ngelemu Enterprise,376,Ngetha Ngelemu Enterprise,POINT(37.6185341 -1.6319187),Makueni,Kenya,,25/08/2023,Agribusiness,376,04/07/2023,04/07/2024,12,expired
,8698,G.M.K ANIMAL FEEDS,3549,G.M.K ANIMAL FEEDS,POINT(0.02943 37.0663622),Nyeri,Kenya,3079,18/12/2024,Agriculture,2300,18/12/2024,18/01/2025,1,expired
,870,Maggy Agro-dealer,377,Maggy Agro-dealer,POINT(-1.7791268 37.6278502),Makueni,Kenya,,25/08/2023,Agribusiness,377,04/07/2023,04/07/2024,12,expired
,8707,Ebarmo Agrovet,3561,Ebarmo Agrovet,POINT(34.48351752 -1.01805402),Migori,Kenya,2265,18/12/2024,Agriculture,2306,18/12/2024,19/03/2025,3,active
,8717,Kapkoros Agrovet,3565,Kapkoros,POINT(0 0),Nandi,Kenya,5420,18/12/2024,Agriculture,2309,18/12/2024,24/01/2025,1,expired
,8718,fugalima agrovet,3566,Fugalimafarminputs,,Nyandarua,Kenya,1016,18/12/2024,Agriculture,2301,18/12/2024,18/01/2025,1,expired
,872,Janedo Agrovet,378,Janedo Agrovet,POINT(-1.7794103 37.6261867),Makueni,Kenya,,25/08/2023,Agribusiness,1711,08/07/2024,08/08/2024,1,expired
,8720,REMA VENTURES LIMITED,3564,Rema Ventures Limited,POINT(-0.5471747 37.4597249),Nyamira,Kenya,5350,18/12/2024,Agriculture,2307,18/12/2024,20/03/2025,3,active
,8721,Namelok Agrovet Narok,3563,NamelokAgrovet,,Narok,Kenya,6065,18/12/2024,Agriculture,2302,18/12/2024,18/01/2025,1,expired
,8726,Nkubu Pivot Veterinary Phamacy,3567,NB Pivot,POINT(-0.0661743 37.6628456),Meru,Kenya,379,18/12/2024,Agriculture,2304,18/12/2024,18/01/2025,1,expired
,8729,Vetbora Agrovet Mahanga,3569,Vetbora1,POINT(0.0127431 34.6291046),Trans Nzoia,Kenya,2854,18/12/2024,"Agribusiness,Agriculture",2303,18/12/2024,18/01/2025,1,expired
,8735,Eugene - Kapir Peoples SACCO,3572,Eugene - Kapir Peoples SACCO,POINT(1.5714483 33.8579588),Kumi,Uganda,,18/12/2024,Agriculture,2305,18/12/2024,18/03/2025,3,active
,874,Weengondaa Agro Shop,379,Weengondaa Agro Shop,POINT(-1.7794024 37.6265194),Makueni,Kenya,,25/08/2023,Agribusiness,379,04/07/2023,04/07/2024,12,expired
,8754,BORA BORA STORES,3578,FarmP,POINT(-0.4084225 37.6996761),Tharaka Nithi,Kenya,5531,19/12/2024,Agriculture,2312,19/12/2024,19/01/2025,1,expired
,8757,KAPTEBWA VISION AGROVET,3580,Kaptebwa Vision Agrovet,,Nyandarua,Kenya,1472,19/12/2024,Agriculture,2314,19/12/2024,19/01/2025,1,expired
,8759,Vuma Stores,3582,Vuma Stores,POINT(0.05817 37.6433064),Meru,Kenya,,19/12/2024,Agriculture,2313,19/12/2024,19/01/2025,1,expired
,876,Cachdolis Agro Dealer,380,Cachdolis Agro Dealer,POINT(37.8192212 -2.2787357),Makueni,Kenya,,25/08/2023,Agribusiness,380,04/07/2023,04/07/2024,12,expired
,8762,Soil Is Gold Farmers Service Centre,3583,Soil is Gold farmers Service,POINT(0 0),Migori,Kenya,5312,19/12/2024,Agriculture,2329,20/12/2024,20/01/2025,1,expired
,8765,KAMAGAMBO AGROVET,3584,KAMAGAMBO AGROVET,POINT(-0.5470861 37.4599105),Migori,Kenya,5215,19/12/2024,Agriculture,2317,19/12/2024,20/02/2025,2,active
,8770,MIPANI PHARMACY,3579,Mipani,,Nakuru,Kenya,3194,19/12/2024,HealthCare,2315,19/12/2024,19/01/2025,1,expired
,8772,G- CHEMISTRY,1472,Orijo Agrovet,POINT(0 0),Migori,Kenya,4944,19/12/2024,Agriculture,1188,25/03/2024,19/01/2025,9,expired
,878,Home Base Agrovet,381,Home Base Agrovet,POINT(-1.7770839 37.6215287),Makueni,Kenya,,25/08/2023,Agribusiness,381,04/07/2023,04/07/2024,12,expired
,8780,Farm Solutions Agrovet,3586,Charity,POINT(36.78644937 -1.84405858),Kajiado,Kenya,3219,19/12/2024,Agriculture,2316,19/12/2024,19/01/2025,1,expired
,8781,Isebania Poultry Center,1472,Orijo Agrovet,POINT(-0.5470505 37.4599679),Migori,Kenya,4944,19/12/2024,Agriculture,1188,25/03/2024,19/01/2025,9,expired
,8789,Charles - FAO,3585,Charles-FAO,POINT(-0.5469622 37.4601962),Migori,Kenya,5637,19/12/2024,Agriculture,2318,19/12/2024,19/01/2025,1,expired
,8790,S.K Wakulima Shop,3587,Skwakulima Shop,,Kiambu,Kenya,4119,19/12/2024,Agriculture,2319,19/12/2024,19/01/2025,1,expired
,880,Golden Agrovet Enterprise,382,Golden Agrovet Enterprise,POINT(37.6993438 -1.6908241),Makueni,Kenya,,25/08/2023,Agribusiness,382,04/07/2023,04/07/2024,12,expired
,8800,MIKE ELECTRONICS,2147,Mike Electronic,,Laikipia,Kenya,1838,20/12/2024,"Agriculture,Electronics",2325,20/12/2024,20/01/2025,1,expired
,8802,MINYAJO ELECTRONICS,2147,Mike Electronic,,Nyandarua,Kenya,2038,20/12/2024,Electronics,2325,20/12/2024,20/01/2025,1,expired
,8805,Day by Day Electronics,3590,Day by Day,POINT(-1.2405749 36.8840496),Nairobi,Kenya,5299,20/12/2024,Electronics,2322,18/02/2025,18/03/2025,1,active
,8810,Wakulima Agrovet -kianjai,3594,Catherine,POINT(37.7461698 0.1618852),Meru,Kenya,1205,20/12/2024,Agriculture,2324,20/12/2024,20/01/2025,1,expired
,8811,Maximum Agrovet,3593,Maximum Agrovet,POINT(-0.0048113 36.3611512),Nyandarua,Kenya,3184,20/12/2024,Agriculture,2326,20/12/2024,20/01/2025,1,expired
,8816,Chemagel Chemist,3589,Chemagell Chemist,POINT(35.1392064 -0.67670281),Bomet,Kenya,5199,20/12/2024,HealthCare,2323,20/12/2024,20/01/2025,1,expired
,882,Langas Afya Feeds EAL,383,Langas Afya Feeds EAL,POINT(35.2435197 0.4519784),Uasin Gishu,Kenya,,26/08/2023,Agribusiness,383,14/11/2023,14/11/2024,12,expired
,8821,Boons shop,3598,Boons shop,POINT(-1.2312521 36.9189148),Nairobi,Kenya,,20/12/2024,"Electronics,Other",2327,20/12/2024,20/03/2025,3,active
,8822,Humble Trust Farmers Service Center,3595,Humblefarmers,,Nyandarua,Kenya,4780,20/12/2024,Agriculture,2328,20/12/2024,20/01/2025,1,expired
,8827,New Vision Agrovet,3592,Newvision1,POINT(0 0),Trans Nzoia,Kenya,3329,20/12/2024,Agriculture,2330,20/12/2024,20/01/2025,1,expired
,8828,Cheindoi Chemist,3600,Cheindoi 1,POINT(0 0),Nandi,Kenya,3229,20/12/2024,HealthCare,3118,18/02/2025,18/03/2025,1,pending
,8834,KFS 3,3602,Kf2,POINT(-0.259633 36.1326434),Nakuru,Kenya,1546,20/12/2024,Agriculture,2331,20/12/2024,27/02/2025,2,active
,8835,Kfs2,3602,Kf2,POINT(-0.259633 36.1326434),Nakuru,Kenya,1781,20/12/2024,"Agriculture,Hardware",2331,20/12/2024,27/02/2025,2,active
,8836,Kfs1,3602,Kf2,POINT(-0.2588628 36.1228442),Nakuru,Kenya,1536,20/12/2024,"Agriculture,Hardware",2331,20/12/2024,27/02/2025,2,active
,884,Wamuchiri Shop,384,Wamuchiri Shop,POINT(0 0),Machakos,Kenya,,26/08/2023,Consumer Goods,384,14/11/2023,14/11/2024,12,expired
,8847,Kipsonoi Agrovet,3606,Kipsonoi Vet services,POINT(35.21793821 -0.71804482),Bomet,Kenya,2939,21/12/2024,Agriculture,2332,21/12/2024,21/01/2025,1,expired
,8849,JEDALAAD BOOKSHOP,3607,Jedalaad,POINT(0 0),Siaya,Kenya,,21/12/2024,Other,2334,21/12/2024,04/03/2025,2,active
,8851,Rehoboth Agrovet Bahati,3603,Rehoboth,POINT(36.1200483 -0.268938),Nakuru,Kenya,3395,21/12/2024,Agriculture,2333,02/01/2025,05/03/2025,2,active
,8859,ROYAL,3611,ROYAL,POINT(-0.0659342 37.6637724),Meru,Kenya,,22/12/2024,Consumer Goods,2335,22/12/2024,22/02/2025,2,active
,8861,One Stop Shop,3612,One Stop Shop,POINT(0 0),Nairobi,Kenya,,22/12/2024,Electronics,2336,22/12/2024,22/01/2025,1,expired
,8866,RAFIKI AGROVET- Chaka,3614,Rafiki Agro,POINT(-0.3209014 37.6606457),Nyeri,Kenya,1696,23/12/2024,Agriculture,2338,23/12/2024,28/02/2025,2,active
,8870,Babril Spares,3616,Babril Spares,POINT(-0.7812557 35.341996),Bomet,Kenya,,23/12/2024,Automotives,2340,23/12/2024,28/02/2025,2,active
,8872,Jikaze Agrovet,3617,Jikaze Agrovet,POINT(36.6468069 -0.0798723),Laikipia,Kenya,,23/12/2024,Agriculture,2339,23/12/2024,23/02/2025,2,active
,8873,Crystal  Enterprises    -Till no 5670627,3615,crystal,,Bomet,Kenya,1755,23/12/2024,"Agriculture,Alcohol",2341,23/12/2024,23/01/2025,1,expired
,8874,Crystal Hardware paybill 625625A/c7716772414,3615,crystal,,Homa Bay,Kenya,6085,23/12/2024,Agriculture,2341,23/12/2024,23/01/2025,1,expired
,8879,TOPMARK STORES,3619,Topmark1,POINT(0.6558369 35.1067425),Trans Nzoia,Kenya,2170,23/12/2024,Agriculture,2342,23/12/2024,03/02/2025,1,expired
,8881,Beraka Animal Feeds,3620,Beraka Animal Feeds,POINT(-0.6727337 35.2003869),Bomet,Kenya,,23/12/2024,Agriculture,2343,23/12/2024,28/02/2025,2,active
,8884,Evergreen Agrovet,3621,Evergreen Agrovet,POINT(37.14632087 -0.44540865),Nyeri,Kenya,2713,23/12/2024,Agriculture,2344,23/12/2024,23/01/2025,1,expired
,8891,MINI BAKERIES (N) LTD,3624,MINI BAKERIES (N) LTD,POINT(37.7466443 0.1623586),Meru,Kenya,,24/12/2024,Other,2345,28/12/2024,01/03/2025,2,active
,8916,Evama Auto Spares,3635,Evama auto spares,POINT(-0.5470846 37.4599085),Nyamira,Kenya,1335,31/12/2024,"Agriculture,Hardware",2347,02/01/2025,02/02/2025,1,expired
,8917,Agriland Farmers,3573,Agrilandfarmers,POINT(0 0),Nakuru,Kenya,3179,31/12/2024,"Agribusiness,Agriculture",2348,02/01/2025,02/02/2025,1,expired
,8919,Modern Agrovet,3636,Modern Agrovet,POINT(-0.8508357 36.548464),Meru,Kenya,,31/12/2024,Agribusiness,2349,31/12/2024,31/01/2025,1,expired
,8920,Orange Perfumes - Nyeri town,695,Wakim Perfume and Shoes,POINT(0 0),Nyeri,Kenya,,31/12/2024,Beauty Products & Cosmetics,695,14/12/2024,28/02/2025,2,active
,8943,JIKONI MAIN,2882,Jikoni Spices Plus Herbs And Nuts,POINT(-0.676435 37.3575126),Kirinyaga,Kenya,,02/01/2025,Agribusiness,1792,18/09/2024,23/01/2025,4,expired
,8944,Tim's Win Agro-stores,3646,Timswin1,POINT(35.47928435728 0.4016077844426),Uasin Gishu,Kenya,2935,02/01/2025,Agriculture,2353,08/02/2025,08/03/2025,1,active
,8946,Jikoni Main,3647,Jikoni Main,,,Kenya,,02/01/2025,,2529,19/01/2025,19/02/2025,1,expired
,8949,KDS Shadecc,1264,Shadecc Investment,POINT(37.3915075 -0.46794),Kirinyaga,Kenya,,02/01/2025,Agriculture,1747,06/11/2024,06/03/2025,4,active
,8950,Jikoni Main Shop,3648,JikoniMain,POINT(-0.6776021 37.3549849),Kirinyaga,Kenya,,02/01/2025,Agribusiness,2352,02/01/2025,03/03/2025,2,active
,8953,Jikoni Herbs And Spices,3648,JikoniMain,POINT(-0.677602 37.3549863),Kirinyaga,Kenya,,02/01/2025,Agribusiness,2352,02/01/2025,03/03/2025,2,active
,8958,ALPHA FARM SUPPLIES,3650,Alphasupplies,,Nyandarua,Kenya,1410,02/01/2025,Agriculture,2354,02/01/2025,19/03/2025,2,active
,8959,TERESIA AGROVET,3651,Teresia1,,Uasin Gishu,Kenya,1855,02/01/2025,Agriculture,2363,04/01/2025,04/02/2025,1,expired
,8964,JAKES PHARMACY RONGO,3652,JAKES PHARMACY,POINT(-0.7529794 34.5984248),Kilifi,Kenya,3353,02/01/2025,HealthCare,2360,03/01/2025,03/02/2025,1,expired
,8965,JIKONI SPICES KENYA POWER BRANCH,3648,JikoniMain,POINT(-0.6802917 37.3567471),Kirinyaga,Kenya,,02/01/2025,Agribusiness,2352,02/01/2025,03/03/2025,2,active
,8968,Jikoni Highway,3648,JikoniMain,POINT(-0.6802891 37.356746),Kirinyaga,Kenya,,02/01/2025,Agribusiness,2352,02/01/2025,03/03/2025,2,active
,8970,GEDE SOLUTIONS,3654,GEDE SOLUTIONS,,,Kenya,,02/01/2025,,2383,08/01/2025,08/02/2025,1,expired
,8981,Sharks,3659,Sharks,,Nyeri,Kenya,5471,03/01/2025,Agriculture,2356,03/01/2025,03/02/2025,1,expired
,8983,Psmart farmers,3660,Psmart farmers,,,Kenya,,03/01/2025,,2357,03/01/2025,03/02/2025,1,expired
,8985,ONG'ER AGROCARE,773,Barachem Farm Enterprise,POINT(0 0),Migori,Kenya,2045,03/01/2025,Agriculture,784,10/01/2025,10/02/2025,1,expired
,8988,vet-agro,3661,Tipsy joint,POINT(-0.5488186 37.4603029),Nyamira,Kenya,3002,03/01/2025,Agriculture,2358,08/01/2025,08/02/2025,1,expired
,8991,Farmers level Enterprise -Isebania,3662,Farmers Level isibania,POINT(-0.5488186 37.4603029),Migori,Kenya,2297,03/01/2025,Agriculture,2359,03/01/2025,03/03/2025,2,active
,8992,Farmers level Mabera,3662,Farmers Level isibania,POINT(-0.5488186 37.4603029),Migori,Kenya,2302,03/01/2025,Agriculture,2359,03/01/2025,03/03/2025,2,active
,8997,SUNLIT MEDIFARM ENTERPRISES,525,Sunlit Medifarm,POINT(36.1518546 -0.2864277),Nakuru,Kenya,5185,03/01/2025,Agriculture,525,08/02/2025,08/03/2025,1,active
,8998,Vivet Agrovet,3664,Vivet Agrovet,POINT(-1.0446034 37.0707214),Murang'a,Kenya,2989,03/01/2025,Agriculture,3004,01/02/2025,01/03/2025,1,active
,900,KAPSABET VAN,392,Jerryns General Supplies,POINT(-0.1437769 35.0802788),Nandi,Kenya,,28/08/2023,Other,392,14/11/2023,14/11/2024,12,expired
,9000,HEALTH HUB CHEMIST,3665,HEALTH HUB CHEMIST,POINT(-0.3208055 37.66086),Tharaka Nithi,Kenya,,03/01/2025,HealthCare,2361,03/01/2025,03/02/2025,1,expired
,9002,Netima Farmers Choice,3666,Netima Farmers Choice,POINT(0.18534 35.4598749),Bungoma,Kenya,,04/01/2025,Agriculture,2362,04/01/2025,04/02/2025,1,expired
,9004,Digital Agrovet,3667,Digital Agrovet,POINT(-0.7514159 37.316132),Kirinyaga,Kenya,,04/01/2025,Agriculture,2364,04/01/2025,04/03/2025,2,active
,9015,Kawira Agrovet,3671,Kawira,POINT(37.8861872 0.27480629),Meru,Kenya,854,06/01/2025,Agriculture,2367,06/01/2025,06/02/2025,1,expired
,9017,SolarMax Electronics,3673,SolarMax Electronics,POINT(0 0),Nairobi,Kenya,,06/01/2025,Electronics,2366,06/01/2025,06/02/2025,1,expired
,9018,Jagawa Stores,3670,Jagawa Stores Kabuta,POINT(-1.0446034 37.0707214),Murang'a,Kenya,2920,06/01/2025,Agriculture,2381,08/01/2025,08/02/2025,1,expired
,902,Jocy Agroshop,393,Jocy Agroshop,POINT(0.478391 35.2644121),Bungoma,Kenya,,28/08/2023,Agribusiness,393,04/07/2023,04/07/2024,12,expired
,9021,MARY'S AGROVET,3672,Mary's Agrovet,,Nyeri,Kenya,3311,06/01/2025,Agriculture,2368,06/01/2025,06/02/2025,1,expired
,9022,Midrift Agrovet Simat,3674,Midrift1,POINT(0.2044661 35.4526837),Uasin Gishu,Kenya,5505,06/01/2025,Agriculture,2369,08/01/2025,08/02/2025,1,expired
,9025,Smart Farmers Agrochemicals,3675,Smart Farmers Agrochemicals,POINT(-0.5469455 37.4602804),Kirinyaga,Kenya,5320,06/01/2025,Agriculture,2370,06/01/2025,06/02/2025,1,expired
,9029,Emma Shop,3677,Emma Shop,,,Kenya,,06/01/2025,,2371,06/01/2025,06/02/2025,1,expired
,9032,WANDU AGRO-WARE                 Till: 5239567,3678,Wandu Agro- Ware,POINT(-0.1624789 37.0254401),Nyeri,Kenya,3101,07/01/2025,Agriculture,2372,07/01/2025,07/02/2025,1,expired
